source_center,destination_center,trip_volume,segment_count,avg_actual_time,avg_osrm_time,median_delay_ratio,mean_delay_ratio,avg_delay_minutes,avg_distance_km,dominant_route_type,pct_ftl,is_high_delay_corridor,avg_extra_minutes_per_trip,total_delay_impact_minutes,source_name,destination_name,corridor_label
IND000000AAL,IND411033AAA,18,37,42.513513513513516,14.486486486486486,2.2142857142857144,2.9577617095678614,28.027027027027028,14.052435135135136,Carting,0.0,1,28.02702702702703,504.48648648648657,Pune_PC (Maharashtra),Pune_Tathawde_H (Maharashtra),Pune_PC (Maharashtra) -> Pune_Tathawde_H (Maharashtra)
IND000000AAQ,IND700028AAB,2,4,42.25,7.0,4.9393939393939394,5.416666666666667,35.25,6.950349999999999,Carting,0.0,1,35.25,70.5,Barasat_KrshnNgr_D (West Bengal),CCU_DumDum_DPC (West Bengal),Barasat_KrshnNgr_D (West Bengal) -> CCU_DumDum_DPC (West Bengal)
IND000000AAS,IND783370AAC,9,18,30.5,14.5,1.8333333333333335,2.58045318610536,16.0,20.730811111111112,FTL,1.0,1,16.0,144.0,Bongaigaon_Chpaguri_D (Assam),Kokrajhar_PigonDPP_D (Assam),Bongaigaon_Chpaguri_D (Assam) -> Kokrajhar_PigonDPP_D (Assam)
IND000000AAZ,IND444203AAA,1,3,95.66666666666667,25.666666666666668,3.2083333333333335,4.059095860566448,70.0,36.435566666666666,FTL,1.0,1,70.0,70.0,Buldhana_Thsil3PL_D (Maharashtra),Shegaon_SChwkDPP_D (Maharashtra),Buldhana_Thsil3PL_D (Maharashtra) -> Shegaon_SChwkDPP_D (Maharashtra)
IND000000AAZ,IND444303AAA,1,3,53.0,22.666666666666668,2.0434782608695654,1.8441223832528182,30.333333333333332,31.235633333333336,FTL,1.0,1,30.333333333333332,30.333333333333332,Buldhana_Thsil3PL_D (Maharashtra),Khamgaon_WamanDPP_D (Maharashtra),Buldhana_Thsil3PL_D (Maharashtra) -> Khamgaon_WamanDPP_D (Maharashtra)
IND000000ABA,IND683565AAA,7,13,17.23076923076923,10.461538461538462,1.0,1.550218000622859,6.769230769230769,9.051107692307692,Carting,0.0,0,6.769230769230768,47.38461538461538,Cochin_Chtrpuza_D (Kerala),Kunnathund_Pringla_D (Kerala),Cochin_Chtrpuza_D (Kerala) -> Kunnathund_Pringla_D (Kerala)
IND000000ABD,IND562132AAA,12,144,53.8125,33.36805555555556,1.4285714285714286,1.5840831675646816,20.444444444444443,37.15083680555556,FTL,1.0,1,20.444444444444443,245.33333333333331,Pallakad_ChndrNgr_D (Kerala),Bangalore_Nelmngla_H (Karnataka),Pallakad_ChndrNgr_D (Kerala) -> Bangalore_Nelmngla_H (Karnataka)
IND000000ABG,IND501359AAF,11,41,54.09756097560975,9.170731707317072,2.0,5.209479849418874,44.926829268292686,9.327668292682926,Carting,0.0,1,44.92682926829268,494.19512195121945,Hyderabad_Bownplly_C (Telangana),Hyderabad_Shamshbd_P (Telangana),Hyderabad_Bownplly_C (Telangana) -> Hyderabad_Shamshbd_P (Telangana)
IND000000ACA,IND140406AAA,2,6,21.5,12.166666666666666,1.7421052631578946,2.1973684210526314,9.333333333333334,17.194283333333335,FTL,1.0,1,9.333333333333334,18.666666666666668,Ludhiana_MilrGanj_HB (Punjab),SirhindFatehgarh_DC (Punjab),Ludhiana_MilrGanj_HB (Punjab) -> SirhindFatehgarh_DC (Punjab)
IND000000ACA,IND142001AAB,9,36,24.25,15.61111111111111,1.5147058823529411,1.5977845450790094,8.63888888888889,20.025850000000002,FTL,1.0,1,8.63888888888889,77.75,Ludhiana_MilrGanj_HB (Punjab),Moga_DPC (Punjab),Ludhiana_MilrGanj_HB (Punjab) -> Moga_DPC (Punjab)
IND000000ACA,IND142401AAA,12,24,25.333333333333332,10.916666666666666,2.3333333333333335,2.9186329499748616,14.416666666666666,15.799879166666665,FTL,1.0,1,14.416666666666666,173.0,Ludhiana_MilrGanj_HB (Punjab),Khanna_DC (Punjab),Ludhiana_MilrGanj_HB (Punjab) -> Khanna_DC (Punjab)
IND000000ACA,IND143001AAA,1,7,26.714285714285715,15.571428571428571,1.625,1.6914098972922502,11.142857142857142,22.176085714285712,FTL,1.0,1,11.142857142857144,11.142857142857144,Ludhiana_MilrGanj_HB (Punjab),Amritsar_DPC (Punjab),Ludhiana_MilrGanj_HB (Punjab) -> Amritsar_DPC (Punjab)
IND000000ACA,IND144001AAB,17,51,28.294117647058822,16.431372549019606,1.6153846153846154,1.7701984227890255,11.862745098039216,23.34307843137255,FTL,1.0,1,11.862745098039216,201.66666666666669,Ludhiana_MilrGanj_HB (Punjab),Jalandhar_DPC (Punjab),Ludhiana_MilrGanj_HB (Punjab) -> Jalandhar_DPC (Punjab)
IND000000ACA,IND144514AAA,12,24,66.75,33.458333333333336,1.2487179487179487,1.8824946005230385,33.291666666666664,32.87145833333333,FTL,1.0,1,33.291666666666664,399.5,Ludhiana_MilrGanj_HB (Punjab),Nawanshahr_DC (Punjab),Ludhiana_MilrGanj_HB (Punjab) -> Nawanshahr_DC (Punjab)
IND000000ACA,IND147301AAA,3,6,34.333333333333336,14.833333333333334,2.0555555555555554,2.2471046898291482,19.5,20.697216666666666,FTL,1.0,1,19.5,58.5,Ludhiana_MilrGanj_HB (Punjab),Mandi_Gobindgarh_DC (Punjab),Ludhiana_MilrGanj_HB (Punjab) -> Mandi_Gobindgarh_DC (Punjab)
IND000000ACA,IND152026AAA,1,7,25.142857142857142,16.428571428571427,1.411764705882353,1.5602757769774576,8.714285714285714,22.08317142857143,FTL,1.0,1,8.714285714285715,8.714285714285715,Ludhiana_MilrGanj_HB (Punjab),Muktsar_DPC (Punjab),Ludhiana_MilrGanj_HB (Punjab) -> Muktsar_DPC (Punjab)
IND000000ACA,IND160002AAC,71,303,31.56105610561056,14.996699669966997,1.8666666666666667,2.0616041026699716,16.564356435643564,21.77835082508251,FTL,0.966996699669967,1,16.564356435643564,1176.069306930693,Ludhiana_MilrGanj_HB (Punjab),Chandigarh_Mehmdpur_H (Punjab),Ludhiana_MilrGanj_HB (Punjab) -> Chandigarh_Mehmdpur_H (Punjab)
IND000000ACB,IND000000AEL,23,138,22.891304347826086,10.884057971014492,1.5454545454545454,2.332218289667139,12.007246376811594,10.991263768115942,Carting,0.0,1,12.007246376811594,276.16666666666663,Gurgaon_Bilaspur_HB (Haryana),Delhi_PunjabiB_L (Delhi),Gurgaon_Bilaspur_HB (Haryana) -> Delhi_PunjabiB_L (Delhi)
IND000000ACB,IND110024AAA,6,36,22.36111111111111,11.416666666666666,1.7571428571428571,2.163602102685565,10.944444444444445,11.905825,Carting,0.0,1,10.944444444444445,65.66666666666667,Gurgaon_Bilaspur_HB (Haryana),Delhi_Lajpat_IP (Delhi),Gurgaon_Bilaspur_HB (Haryana) -> Delhi_Lajpat_IP (Delhi)
IND000000ACB,IND110030AAD,28,135,19.4,10.622222222222222,1.5555555555555556,1.878040859591625,8.777777777777779,10.989973333333333,Carting,0.0,1,8.777777777777777,245.77777777777774,Gurgaon_Bilaspur_HB (Haryana),Delhi_Kishangarh_DPC (Delhi),Gurgaon_Bilaspur_HB (Haryana) -> Delhi_Kishangarh_DPC (Delhi)
IND000000ACB,IND110037AAK,39,158,23.525316455696203,9.968354430379748,1.5,2.8718524408443087,13.556962025316455,10.366716455696203,Carting,0.0,1,13.556962025316455,528.7215189873417,Gurgaon_Bilaspur_HB (Haryana),Delhi_Kapshera_L (Delhi),Gurgaon_Bilaspur_HB (Haryana) -> Delhi_Kapshera_L (Delhi)
IND000000ACB,IND110043AAA,17,67,20.044776119402986,9.746268656716419,1.7777777777777777,2.150333725147158,10.298507462686567,10.241461194029851,Carting,0.0,1,10.298507462686567,175.07462686567163,Gurgaon_Bilaspur_HB (Haryana),Delhi_Nangli_IP (Delhi),Gurgaon_Bilaspur_HB (Haryana) -> Delhi_Nangli_IP (Delhi)
IND000000ACB,IND110043AAC,9,45,21.6,11.933333333333334,1.5555555555555556,2.5720598546811138,9.666666666666666,11.875473333333334,Carting,0.0,1,9.666666666666668,87.00000000000001,Gurgaon_Bilaspur_HB (Haryana),Delhi_Nangli_L (Delhi),Gurgaon_Bilaspur_HB (Haryana) -> Delhi_Nangli_L (Delhi)
IND000000ACB,IND110052AAA,2,14,14.285714285714286,9.5,1.5,1.892203548085901,4.785714285714286,9.61742142857143,Carting,0.0,1,4.7857142857142865,9.571428571428573,Gurgaon_Bilaspur_HB (Haryana),Delhi_Wazirpur_L (Delhi),Gurgaon_Bilaspur_HB (Haryana) -> Delhi_Wazirpur_L (Delhi)
IND000000ACB,IND110064AAA,48,286,17.02097902097902,10.566433566433567,1.375,1.9459178675130064,6.454545454545454,10.574109790209791,Carting,0.0,1,6.454545454545453,309.81818181818176,Gurgaon_Bilaspur_HB (Haryana),Delhi_Mayapuri_PC (Delhi),Gurgaon_Bilaspur_HB (Haryana) -> Delhi_Mayapuri_PC (Delhi)
IND000000ACB,IND110085AAB,24,165,16.721212121212123,10.072727272727272,1.4444444444444444,2.506657242409424,6.648484848484848,10.155814545454545,Carting,0.0,1,6.64848484848485,159.56363636363642,Gurgaon_Bilaspur_HB (Haryana),Delhi_Rohini_DPC (Delhi),Gurgaon_Bilaspur_HB (Haryana) -> Delhi_Rohini_DPC (Delhi)
IND000000ACB,IND110092AAC,5,35,16.714285714285715,10.771428571428572,1.3333333333333333,2.043092031193535,5.942857142857143,10.556851428571429,Carting,0.0,1,5.942857142857143,29.714285714285715,Gurgaon_Bilaspur_HB (Haryana),Delhi_Patparganj_DPC (Delhi),Gurgaon_Bilaspur_HB (Haryana) -> Delhi_Patparganj_DPC (Delhi)
IND000000ACB,IND110095AAB,36,266,24.3796992481203,12.672932330827068,1.375,2.0525944136609087,11.706766917293233,12.252057518796994,Carting,0.0,1,11.706766917293232,421.44360902255636,Gurgaon_Bilaspur_HB (Haryana),Delhi_Jhilmil_L (Delhi),Gurgaon_Bilaspur_HB (Haryana) -> Delhi_Jhilmil_L (Delhi)
IND000000ACB,IND121002AAB,57,341,22.747800586510262,11.219941348973608,1.6666666666666667,2.690565948110732,11.527859237536656,11.768668035190617,Carting,0.0,1,11.527859237536655,657.0879765395894,Gurgaon_Bilaspur_HB (Haryana),Faridabad_Mthurard_L (Haryana),Gurgaon_Bilaspur_HB (Haryana) -> Faridabad_Mthurard_L (Haryana)
IND000000ACB,IND121004AAB,31,185,20.454054054054055,10.567567567567568,1.5833333333333333,2.5048733125203713,9.886486486486486,10.872782162162162,Carting,0.0,1,9.886486486486486,306.4810810810811,Gurgaon_Bilaspur_HB (Haryana),FBD_Balabhgarh_DPC (Haryana),Gurgaon_Bilaspur_HB (Haryana) -> FBD_Balabhgarh_DPC (Haryana)
IND000000ACB,IND122001AAA,57,224,16.5625,9.611607142857142,1.3333333333333333,3.1790489132647655,6.950892857142857,10.129595535714286,Carting,0.0,1,6.950892857142858,396.2008928571429,Gurgaon_Bilaspur_HB (Haryana),GGN_DPC (Haryana),Gurgaon_Bilaspur_HB (Haryana) -> GGN_DPC (Haryana)
IND000000ACB,IND122015AAC,2,8,20.875,8.625,2.0,3.1893939393939394,12.25,9.3819375,Carting,0.0,1,12.25,24.5,Gurgaon_Bilaspur_HB (Haryana),,Gurgaon_Bilaspur_HB (Haryana) -> 
IND000000ACB,IND124103AAA,13,29,42.13793103448276,23.620689655172413,1.6296296296296295,1.8052847433432548,18.517241379310345,24.58111724137931,FTL,1.0,1,18.51724137931035,240.72413793103453,Gurgaon_Bilaspur_HB (Haryana),Jhajjar_DC (Haryana),Gurgaon_Bilaspur_HB (Haryana) -> Jhajjar_DC (Haryana)
IND000000ACB,IND124112AAA,7,35,41.457142857142856,22.457142857142856,1.5769230769230769,2.653326394653936,19.0,23.746257142857143,FTL,1.0,1,19.0,133.0,Gurgaon_Bilaspur_HB (Haryana),Meham_GModDPP_D (Haryana),Gurgaon_Bilaspur_HB (Haryana) -> Meham_GModDPP_D (Haryana)
IND000000ACB,IND125001AAA,15,105,41.2952380952381,21.847619047619048,1.64,1.9930615995918324,19.447619047619046,23.542546666666667,FTL,1.0,1,19.44761904761905,291.7142857142857,Gurgaon_Bilaspur_HB (Haryana),Hisar_ModelTwn_P (Haryana),Gurgaon_Bilaspur_HB (Haryana) -> Hisar_ModelTwn_P (Haryana)
IND000000ACB,IND125005AAA,4,28,38.0,22.0,1.5750000000000002,1.8222185583635164,16.0,23.511335714285714,FTL,1.0,1,16.0,64.0,Gurgaon_Bilaspur_HB (Haryana),Hisar_IndstlAr_I (Haryana),Gurgaon_Bilaspur_HB (Haryana) -> Hisar_IndstlAr_I (Haryana)
IND000000ACB,IND125033AAA,2,12,45.0,23.166666666666668,1.6944444444444444,2.0715083315219434,21.833333333333332,24.189008333333334,FTL,1.0,1,21.833333333333332,43.666666666666664,Gurgaon_Bilaspur_HB (Haryana),Hansi_DelRdDPP_D (Haryana),Gurgaon_Bilaspur_HB (Haryana) -> Hansi_DelRdDPP_D (Haryana)
IND000000ACB,IND127021AAA,2,10,38.1,21.6,1.9283088235294117,3.2559256100559346,16.5,24.630959999999998,FTL,1.0,1,16.5,33.0,Gurgaon_Bilaspur_HB (Haryana),Bhiwani_DC (Haryana),Gurgaon_Bilaspur_HB (Haryana) -> Bhiwani_DC (Haryana)
IND000000ACB,IND131028AAB,92,741,26.493927125506072,21.441295546558706,0.9473684210526315,1.6242252095837628,5.052631578947368,16.701938731443995,Carting,0.0,0,5.052631578947366,464.8421052631577,Gurgaon_Bilaspur_HB (Haryana),Sonipat_Kundli_H (Haryana),Gurgaon_Bilaspur_HB (Haryana) -> Sonipat_Kundli_H (Haryana)
IND000000ACB,IND160002AAC,58,656,46.4405487804878,19.708841463414632,1.8235294117647058,2.2315493247038893,26.73170731707317,26.462089176829267,FTL,1.0,1,26.73170731707317,1550.4390243902437,Gurgaon_Bilaspur_HB (Haryana),Chandigarh_Mehmdpur_H (Punjab),Gurgaon_Bilaspur_HB (Haryana) -> Chandigarh_Mehmdpur_H (Punjab)
IND000000ACB,IND201001AAC,4,36,18.61111111111111,20.305555555555557,1.5,1.3706147591290503,-1.6944444444444444,28.434424999999997,Carting,0.0,1,-1.6944444444444464,-6.777777777777786,Gurgaon_Bilaspur_HB (Haryana),Ghaziabad_Central_L_8 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana) -> Ghaziabad_Central_L_8 (Uttar Pradesh)
IND000000ACB,IND201007AAA,9,63,17.61904761904762,12.65079365079365,1.2727272727272727,1.5939326892613241,4.968253968253968,11.91163492063492,Carting,0.0,1,4.96825396825397,44.71428571428573,Gurgaon_Bilaspur_HB (Haryana),GZB_Mohan_Nagar_DPC (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana) -> GZB_Mohan_Nagar_DPC (Uttar Pradesh)
IND000000ACB,IND201301AAF,9,62,18.467741935483872,11.790322580645162,1.2666666666666666,1.8525155102229907,6.67741935483871,11.327316129032258,Carting,0.0,1,6.67741935483871,60.09677419354839,Gurgaon_Bilaspur_HB (Haryana),Noida_Sec 02_DPC (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana) -> Noida_Sec 02_DPC (Uttar Pradesh)
IND000000ACB,IND201301AAM,39,304,28.164473684210527,21.963815789473685,1.6817279046673286,1.9573271662869296,6.2006578947368425,26.31258585526316,Carting,0.0,1,6.2006578947368425,241.82565789473685,Gurgaon_Bilaspur_HB (Haryana),Noida_Sector63_L (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana) -> Noida_Sector63_L (Uttar Pradesh)
IND000000ACB,IND209304AAA,15,269,41.58736059479554,21.185873605947954,1.8666666666666667,2.153045804564371,20.401486988847584,29.463739033457248,FTL,1.0,1,20.401486988847587,306.0223048327138,Gurgaon_Bilaspur_HB (Haryana),Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana) -> Kanpur_Central_H_6 (Uttar Pradesh)
IND000000ACB,IND282002AAD,9,72,34.90277777777778,18.13888888888889,1.6485294117647058,1.9503725710967228,16.76388888888889,24.153019444444443,FTL,1.0,1,16.76388888888889,150.875,Gurgaon_Bilaspur_HB (Haryana),,Gurgaon_Bilaspur_HB (Haryana) -> 
IND000000ACB,IND301001AAB,6,24,44.083333333333336,41.958333333333336,0.7087121212121212,1.156838542032541,2.125,25.788349999999998,FTL,1.0,0,2.125,12.75,Gurgaon_Bilaspur_HB (Haryana),Alwar_Central_I_1 (Rajasthan),Gurgaon_Bilaspur_HB (Haryana) -> Alwar_Central_I_1 (Rajasthan)
IND000000ACB,IND301705AAA,1,3,69.66666666666667,18.666666666666668,4.0,3.705882352941176,51.0,20.9742,FTL,1.0,1,51.0,51.0,Gurgaon_Bilaspur_HB (Haryana),Neemrana_Rcocmplx_D (Rajasthan),Gurgaon_Bilaspur_HB (Haryana) -> Neemrana_Rcocmplx_D (Rajasthan)
IND000000ACB,IND302014AAA,30,270,34.86666666666667,21.09259259259259,1.588235294117647,1.727502598688819,13.774074074074074,26.58641888888889,FTL,1.0,1,13.774074074074075,413.2222222222223,Gurgaon_Bilaspur_HB (Haryana),Jaipur_Hub (Rajasthan),Gurgaon_Bilaspur_HB (Haryana) -> Jaipur_Hub (Rajasthan)
IND000000ACB,IND302022AAD,20,180,33.55,21.522222222222222,1.5294117647058822,1.6453779060498528,12.027777777777779,27.040891666666667,FTL,1.0,1,12.027777777777775,240.5555555555555,Gurgaon_Bilaspur_HB (Haryana),Jaipur_RIICO_L (Rajasthan),Gurgaon_Bilaspur_HB (Haryana) -> Jaipur_RIICO_L (Rajasthan)
IND000000ACB,IND328001AAA,5,50,35.68,23.26,1.5,1.7462044366894278,12.42,26.427885999999997,FTL,1.0,1,12.419999999999998,62.099999999999994,Gurgaon_Bilaspur_HB (Haryana),Dholpur_GtRoad_D (Rajasthan),Gurgaon_Bilaspur_HB (Haryana) -> Dholpur_GtRoad_D (Rajasthan)
IND000000ACB,IND382430AAB,17,557,35.31777378815081,19.74685816876122,1.6,2.0222576099291154,15.570915619389588,27.313262657091563,FTL,1.0,1,15.570915619389588,264.705565529623,Gurgaon_Bilaspur_HB (Haryana),Ahmedabad_East_H_1 (Gujarat),Gurgaon_Bilaspur_HB (Haryana) -> Ahmedabad_East_H_1 (Gujarat)
IND000000ACB,IND390022AAA,11,385,35.45454545454545,21.137662337662338,1.5625,1.7423633675594736,14.316883116883117,27.837277922077924,FTL,1.0,1,14.316883116883115,157.48571428571427,Gurgaon_Bilaspur_HB (Haryana),Vadodara_Karelibaug_DPC (Gujarat),Gurgaon_Bilaspur_HB (Haryana) -> Vadodara_Karelibaug_DPC (Gujarat)
IND000000ACB,IND411033AAA,22,1120,34.70446428571429,22.745535714285715,1.5,1.6274779690080632,11.958928571428572,28.022094017857142,FTL,1.0,1,11.958928571428572,263.0964285714286,Gurgaon_Bilaspur_HB (Haryana),Pune_Tathawde_H (Maharashtra),Gurgaon_Bilaspur_HB (Haryana) -> Pune_Tathawde_H (Maharashtra)
IND000000ACB,IND421302AAG,33,1617,38.4378478664193,21.63017934446506,1.6470588235294117,1.8461019066806275,16.807668521954238,28.582550030921457,FTL,1.0,1,16.807668521954238,554.6530612244899,Gurgaon_Bilaspur_HB (Haryana),Bhiwandi_Mankoli_HB (Maharashtra),Gurgaon_Bilaspur_HB (Haryana) -> Bhiwandi_Mankoli_HB (Maharashtra)
IND000000ACB,IND462022AAA,18,458,42.161572052401745,28.403930131004365,1.4516129032258065,1.5728623770128256,13.75764192139738,30.795476637554582,FTL,1.0,1,13.75764192139738,247.63755458515283,Gurgaon_Bilaspur_HB (Haryana),Bhopal_Trnsport_H (Madhya Pradesh),Gurgaon_Bilaspur_HB (Haryana) -> Bhopal_Trnsport_H (Madhya Pradesh)
IND000000ACB,IND474003AAA,2,13,174.15384615384616,48.61538461538461,1.5,2.076268568119091,125.53846153846153,54.51066153846154,FTL,1.0,1,125.53846153846155,251.0769230769231,Gurgaon_Bilaspur_HB (Haryana),Gwalior_HrihrNgr_I (Madhya Pradesh),Gurgaon_Bilaspur_HB (Haryana) -> Gwalior_HrihrNgr_I (Madhya Pradesh)
IND000000ACB,IND501359AAE,29,1639,40.40085417937767,22.664429530201343,1.588235294117647,1.9646090310444932,17.736424649176328,30.298965588773644,FTL,1.0,1,17.736424649176325,514.3563148261134,Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),Gurgaon_Bilaspur_HB (Haryana) -> Hyderabad_Shamshbd_H (Telangana)
IND000000ACB,IND521225AAB,11,686,40.1399416909621,25.163265306122447,1.5,2.214777990907434,14.97667638483965,32.678200728862976,FTL,1.0,1,14.97667638483965,164.74344023323613,Gurgaon_Bilaspur_HB (Haryana),Vijayawada_Rynapadu_H (Andhra Pradesh),Gurgaon_Bilaspur_HB (Haryana) -> Vijayawada_Rynapadu_H (Andhra Pradesh)
IND000000ACB,IND562132AAA,66,4976,37.988946945337624,23.0665192926045,1.5,1.775694693396782,14.922427652733118,30.352580566720256,FTL,1.0,1,14.922427652733123,984.8802250803861,Gurgaon_Bilaspur_HB (Haryana),Bangalore_Nelmngla_H (Karnataka),Gurgaon_Bilaspur_HB (Haryana) -> Bangalore_Nelmngla_H (Karnataka)
IND000000ACB,IND600056AAB,14,1015,42.63251231527094,24.373399014778325,1.619047619047619,1.8343175193960972,18.25911330049261,32.5731760591133,FTL,1.0,1,18.25911330049261,255.62758620689655,Gurgaon_Bilaspur_HB (Haryana),MAA_Poonamallee_HB (Tamil Nadu),Gurgaon_Bilaspur_HB (Haryana) -> MAA_Poonamallee_HB (Tamil Nadu)
IND000000ACB,IND712311AAA,48,2862,36.08944793850454,18.998602375960868,1.6470588235294117,2.0657351428706363,17.090845562543677,26.755445772187283,FTL,1.0,1,17.090845562543674,820.3605870020963,Gurgaon_Bilaspur_HB (Haryana),Kolkata_Dankuni_HB (West Bengal),Gurgaon_Bilaspur_HB (Haryana) -> Kolkata_Dankuni_HB (West Bengal)
IND000000ACB,IND751002AAB,15,853,41.98358733880422,29.03516998827667,1.5,1.7586639101822918,12.94841735052755,37.534320750293084,FTL,1.0,1,12.94841735052755,194.22626025791322,Gurgaon_Bilaspur_HB (Haryana),Bhubaneshwar_Hub (Orissa),Gurgaon_Bilaspur_HB (Haryana) -> Bhubaneshwar_Hub (Orissa)
IND000000ACB,IND821115AAB,18,665,35.589473684210525,20.562406015037595,1.75,1.8538458353874703,15.027067669172933,29.029817894736844,FTL,1.0,1,15.02706766917293,270.48721804511274,Gurgaon_Bilaspur_HB (Haryana),Sasaram_Central_I_2 (Bihar),Gurgaon_Bilaspur_HB (Haryana) -> Sasaram_Central_I_2 (Bihar)
IND000000ACB,IND834002AAB,16,729,35.32921810699588,21.621399176954732,1.5357142857142858,1.7667290936688878,13.707818930041153,29.893967764060356,FTL,1.0,1,13.70781893004115,219.3251028806584,Gurgaon_Bilaspur_HB (Haryana),Ranchi_Hub (Jharkhand),Gurgaon_Bilaspur_HB (Haryana) -> Ranchi_Hub (Jharkhand)
IND000000ACB,IND842001AAA,19,720,39.477777777777774,22.29861111111111,1.631578947368421,1.8860546915462424,17.179166666666667,31.289402916666667,FTL,1.0,1,17.179166666666664,326.4041666666666,Gurgaon_Bilaspur_HB (Haryana),Muzaffrpur_Bbganj_I (Bihar),Gurgaon_Bilaspur_HB (Haryana) -> Muzaffrpur_Bbganj_I (Bihar)
IND000000ACK,IND501359AAF,32,94,24.93617021276596,9.053191489361701,2.3166666666666664,2.925590373497404,15.882978723404255,9.712759574468086,Carting,0.0,1,15.882978723404257,508.2553191489362,Hyderabad_Chikdply_C (Telangana),Hyderabad_Shamshbd_P (Telangana),Hyderabad_Chikdply_C (Telangana) -> Hyderabad_Shamshbd_P (Telangana)
IND000000ACN,IND501359AAF,16,32,26.90625,9.46875,2.071428571428571,2.8634087062855444,17.4375,11.205409375,Carting,0.0,1,17.4375,279.0,Hyderabad_Mhdiptnm_C (Telangana),Hyderabad_Shamshbd_P (Telangana),Hyderabad_Mhdiptnm_C (Telangana) -> Hyderabad_Shamshbd_P (Telangana)
IND000000ACT,IND000000ACB,100,314,21.977707006369428,13.64968152866242,1.3333333333333333,2.132923786286693,8.328025477707007,14.386600636942676,Carting,0.35987261146496813,1,8.328025477707008,832.8025477707008,Delhi_Gateway_HB (Delhi),Gurgaon_Bilaspur_HB (Haryana),Delhi_Gateway_HB (Delhi) -> Gurgaon_Bilaspur_HB (Haryana)
IND000000ACT,IND131028AAB,39,175,21.165714285714287,12.777142857142858,1.5,1.8409377663477313,8.388571428571428,10.203048,Carting,0.0,1,8.38857142857143,327.1542857142858,Delhi_Gateway_HB (Delhi),Sonipat_Kundli_H (Haryana),Delhi_Gateway_HB (Delhi) -> Sonipat_Kundli_H (Haryana)
IND000000ACT,IND160002AAC,21,210,38.25238095238095,19.4,1.75,2.0121019201399792,18.85238095238095,23.66406761904762,FTL,1.0,1,18.852380952380955,395.90000000000003,Delhi_Gateway_HB (Delhi),Chandigarh_Mehmdpur_H (Punjab),Delhi_Gateway_HB (Delhi) -> Chandigarh_Mehmdpur_H (Punjab)
IND000000ADM,IND683511AAA,1,3,28.333333333333332,8.666666666666666,1.5454545454545454,5.43939393939394,19.666666666666668,8.149833333333333,Carting,0.0,1,19.666666666666664,19.666666666666664,Cochin_Kdvantra_D (Kerala),Aluva_Peedika_H (Kerala),Cochin_Kdvantra_D (Kerala) -> Aluva_Peedika_H (Kerala)
IND000000ADV,IND600044AAC,18,72,19.25,12.305555555555555,1.5,1.5749430047530537,6.944444444444445,12.975490277777778,Carting,0.0,1,6.944444444444445,125.0,Chennai_Mdhavram_C (Tamil Nadu),Chennai_Chrompet_PC (Tamil Nadu),Chennai_Mdhavram_C (Tamil Nadu) -> Chennai_Chrompet_PC (Tamil Nadu)
IND000000AEL,IND000000ACB,17,102,25.735294117647058,9.980392156862745,1.554945054945055,3.0121388991631206,15.754901960784315,11.031919607843136,Carting,0.0,1,15.754901960784313,267.8333333333333,Delhi_PunjabiB_L (Delhi),Gurgaon_Bilaspur_HB (Haryana),Delhi_PunjabiB_L (Delhi) -> Gurgaon_Bilaspur_HB (Haryana)
IND000000AEM,IND110037AAB,11,51,37.529411764705884,10.352941176470589,1.8571428571428572,4.921201205914828,27.176470588235293,10.98876862745098,Carting,0.0,1,27.176470588235297,298.9411764705883,Gurgaon_Bilaspur_RP (Haryana),Del_B_RPC (Delhi),Gurgaon_Bilaspur_RP (Haryana) -> Del_B_RPC (Delhi)
IND000000AEM,IND110064AAB,11,66,18.181818181818183,9.727272727272727,1.5555555555555556,2.1645240709586213,8.454545454545455,9.783245454545455,Carting,0.0,1,8.454545454545457,93.00000000000003,Gurgaon_Bilaspur_RP (Haryana),KN_RPC (Delhi),Gurgaon_Bilaspur_RP (Haryana) -> KN_RPC (Delhi)
IND000000AET,IND000000AAS,8,24,38.333333333333336,15.75,2.9761904761904763,3.053000414160479,22.583333333333332,22.7910875,FTL,1.0,1,22.583333333333336,180.66666666666669,Barpeta_ShivBari_D (Assam),Bongaigaon_Chpaguri_D (Assam),Barpeta_ShivBari_D (Assam) -> Bongaigaon_Chpaguri_D (Assam)
IND000000AFF,IND734203AAA,3,3,87.33333333333333,19.0,4.842105263157895,4.5964912280701755,68.33333333333333,27.9396,FTL,1.0,1,68.33333333333333,205.0,Darjeeling_Hillcard_DC (West Bengal),Kurseong_ABPath_D (West Bengal),Darjeeling_Hillcard_DC (West Bengal) -> Kurseong_ABPath_D (West Bengal)
IND000000AFG,IND673027AAB,1,2,41.5,23.0,1.8255360623781676,1.8255360623781676,18.5,22.171349999999997,FTL,1.0,1,18.5,18.5,Tirur_PmthuKlm_D (Kerala),Kozhikode_Feroke_H (Kerala),Tirur_PmthuKlm_D (Kerala) -> Kozhikode_Feroke_H (Kerala)
