facility_code,facility_name,in_degree,out_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,clustering_coefficient,outbound_segment_count,avg_outbound_delay_ratio,outbound_sla_breaches,inbound_segment_count,avg_inbound_delay_ratio,inbound_sla_breaches,total_segment_volume,total_sla_breaches,sla_breach_contribution_pct,norm_betweenness,norm_pagerank,norm_delay,norm_volume,structural_risk_score
IND000000AAZ,Buldhana_Thsil3PL_D (Maharashtra),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,0.002423144810550151,0.13706032523540507,0.003871482619232714,0.000494675218497408,0.3333333333333333,6.0,2.9516091219096334,5.0,6.0,3.758351367302774,6.0,12.0,11.0,0.008503993011263925,0.007332991184986839,0.01616575744725656,0.05397950505969013,0.00028543256007057966,0.017460973800511675
IND389151AAA,Dahod_DC (Gujarat),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006098922998086011,0.12769844876240152,0.0015900491788870784,0.0004944716855827656,0.0,22.0,2.833597963647891,22.0,63.0,1.667613501445063,53.0,85.0,75.0,0.05798177053134494,0.0018456737867318886,0.016156628949937586,0.051821297908477566,0.002179666822357154,0.015485336009007502
IND802119AAA,Dumraon_Nishangr_D (Bihar),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.12722263879480566,0.0011540703948556244,0.0004944311204540909,1.0,32.0,1.3839406690087397,28.0,14.0,2.9508110936682366,14.0,46.0,42.0,0.03246979149755317,0.0,0.01615480959472911,0.025309730814470414,0.0011676786548341896,0.009334184292543199
IND670645AAB,Mananthavady_Central_D_1 (Kerala),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0006066074220717505,0.0016642011834319527,9.924898102596421e-11,0.0004937183888084139,1.0,21.0,3.1455903301491537,21.0,28.0,2.382218429329774,27.0,49.0,48.0,0.03710833314006077,0.0018357329943437454,0.016122843418997085,0.057527064773449064,0.0012455238984898022,0.016427735137157354
IND793150AAA,Jowai_Ldthlabh_D (Meghalaya),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.1254428130977723,0.0009056203206588303,0.0004933535412130337,1.0,5.0,2.3823863636363636,5.0,4.0,2.3106781376518217,4.0,9.0,9.0,0.006957812463761394,0.0,0.016106479921711575,0.043569467181631474,0.00020758731641496705,0.012782030880037182
IND302022AAD,Jaipur_RIICO_L (Rajasthan),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.176905909148135,0.051247208814806336,0.0004929201960162419,0.0,153.0,1.7050018439144254,131.0,180.0,1.6453779060498528,161.0,333.0,292.0,0.22574235993536967,0.0,0.01608704429148904,0.031181349514469176,0.008614873631221133,0.01198100570201032
IND342902A1B,0,2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.002105606629321257,0.11389832506797734,0.0002607811480262793,0.0004927526858527745,0.3333333333333333,90.0,2.6025691522555654,90.0,16.0,2.1362975540595026,16.0,106.0,106.0,0.0819475690176342,0.00637204792079968,0.016079531422718896,0.04759620563561663,0.0027245835279464427,0.016314257460672228
IND173220AAA,Parwanoo_Central_D_1 (Himachal Pradesh),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0,0.12912657776307468,0.0019104907099389112,0.000492311300816073,1.0,3.0,2.929464285714286,3.0,5.0,3.2189458689458688,5.0,8.0,8.0,0.0061847221900101276,0.0,0.0160597352038555,0.05357451671330659,0.00018163890186309616,0.014766164923997814
IND144514AAA,Nawanshahr_DC (Punjab),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0006077023813173674,0.12974940421277598,0.0023673080135792096,0.0004920712672482645,1.0,12.0,1.8766746370913037,9.0,24.0,1.8824946005230385,19.0,36.0,28.0,0.02164652766503545,0.00183904659180646,0.016048969643975158,0.03432092932505974,0.0009081945093154808,0.011701733485001095
IND110044AAB,Del_Okhla_PC (Delhi),2,6,0.005917159763313609,0.0014792899408284023,0.004437869822485207,0.003910464452513078,0.13426358636169378,0.0035045007948043007,0.0004914635824120052,0.39285714285714285,766.0,2.2267306127558424,648.0,106.0,3.0217012819125237,82.0,872.0,730.0,0.5643558998384242,0.011833961071840489,0.016021714841437096,0.04072280963139702,0.02260106907467954,0.020812090826718758
IND306902AAA,Sumerpur_BazarDPP_D (Rajasthan),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.001221974518108436,0.08948856287858843,3.3099195241258894e-06,0.0004871594585318312,0.0,1.0,1.5185185185185186,1.0,4.0,1.7350898692810457,3.0,5.0,4.0,0.0030923610950050638,0.0036979747683892057,0.015828673910589453,0.027770912294975997,0.00010379365820748353,0.010826400837220283
IND781003AAA,Guwahati_Chandmari (Assam),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.1479701585982621,0.007584078416118706,0.0004840162665115795,0.0,6.0,4.101254138018844,6.0,14.0,2.3761110185852954,10.0,20.0,16.0,0.012369444380020255,0.0,0.01568770103659361,0.0750043990753872,0.0004930198764855467,0.01902140904952295
IND127021AAA,Bhiwani_DC (Haryana),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0018198222662152515,0.17711145435628542,0.0573662390984724,0.00048259389688396187,0.3333333333333333,24.0,2.374107219642243,24.0,37.0,2.112301008827378,34.0,61.0,58.0,0.04483923587757343,0.005507198983031237,0.015623907436648798,0.043418056857072174,0.0015569048731122529,0.014828488849260017
IND243201AAA,Baheri_HoliCDPP_D (Uttar Pradesh),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0006066986686755519,0.11374251340577762,0.00025783482141563486,0.00048238084588435814,1.0,13.0,2.0666389454850993,12.0,11.0,1.7658576833881712,8.0,24.0,20.0,0.01546180547502532,0.0018360091274656383,0.0156143520510636,0.03779502732468551,0.0005968135346930303,0.012224559379254582
IND583119AAA,Sandur_WrdN1DPP_D (Karnataka),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.11933762399476226,0.0005448702310544442,0.0004823315825677969,1.0,18.0,3.7579877337049683,18.0,18.0,4.582288202940377,18.0,36.0,36.0,0.027831249855045575,0.0,0.0156121425801584,0.0687266875481595,0.0009081945093154808,0.017830012056534596
IND273304AAA,Nichlaul_Wardno13_D (Uttar Pradesh),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0006126296979226435,0.004160502958579881,9.251428068460411e-09,0.00048045774022264446,0.0,100.0,2.491486968778374,83.0,22.0,1.9763619453075487,18.0,122.0,101.0,0.07808211764887786,0.0018539577803886747,0.015528100326580108,0.04556471669606183,0.0031397581607763765,0.014271805276148705
IND523316AAB,Markapur_VidyaNgr_D (Andhra Pradesh),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0018198222662152515,0.13732786040478348,0.005088668652863824,0.0004803364272923382,0.3333333333333333,42.0,1.7676605730011303,42.0,45.0,1.8869424297005397,43.0,87.0,85.0,0.0657126732688576,0.005507198983031237,0.015522659414180247,0.03232726248738385,0.002231563651460896,0.012719949725374945
IND184104AAA,Kathua_BOB_D (Jammu & Kashmir),2,4,0.004437869822485207,0.0014792899408284023,0.0029585798816568047,0.0015165185551793763,0.15314861860278933,0.016286312038428247,0.0004793099868391763,0.8333333333333334,73.0,1.6125663944471784,62.0,78.0,1.5452144733678566,61.0,151.0,123.0,0.09509010367140572,0.004589332485859364,0.01547662332738201,0.02949087506269495,0.0038922621827806323,0.012152049650991398
IND414502AAA,Shevgaon_VidyaNgr_D (Maharashtra),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.001816537388478401,0.10121774571667308,4.2117381925304605e-05,0.00047744737195286416,0.0,10.0,1.4299804905239688,7.0,21.0,2.1890197449203663,21.0,31.0,28.0,0.02164652766503545,0.005497258190643094,0.015393084627875564,0.026151714517522757,0.0007784524365561264,0.011158344914509752
IND534001AAA,Eluru_Agraharm_DC (Andhra Pradesh),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0006041437637691124,0.1090891639188762,0.00013539765119081779,0.00047655251172595126,0.6666666666666666,17.0,1.9439989365066765,17.0,4.0,1.929738562091503,4.0,21.0,21.0,0.016234895748776585,0.001828277400052638,0.015352949944025614,0.035552167002825485,0.0005189682910374177,0.011692361634797407
IND501101AAB,Vikarabad_Central_DPP_2 (Telangana),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0012110249256522673,0.1365283699501206,0.0034019058395662965,0.0004761448236426659,0.6666666666666666,31.0,1.507123192535906,22.0,20.0,1.6412605450105449,20.0,51.0,42.0,0.03246979149755317,0.0036648387937620627,0.01533466504115481,0.027562512730152425,0.001297420727593544,0.010888346529654619
IND573103AAA,Arsikere_HsnRdDPP_D (Karnataka),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,0.00030302997122447103,0.13991181739266606,0.005182999662734754,0.0004752753310471802,0.6666666666666666,13.0,1.6635649481237718,13.0,10.0,1.9814434984520122,10.0,23.0,23.0,0.01778107629627912,0.0009170380978061941,0.015295668101319772,0.03042354486161517,0.0005708651201411593,0.010343762355913376
IND743513AAA,Fatepur_NH117_D (West Bengal),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006082498609401759,0.13763785557499744,0.0028479045608483253,0.00047481194273073365,1.0,62.0,2.0344427973460233,60.0,12.0,3.2311056998557,12.0,74.0,72.0,0.05566249971009115,0.001840703390537817,0.015274885030376387,0.037206218959622804,0.0018942342622865743,0.012283058088664209
IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0012126673645206927,0.12840145308098525,0.0015494048275769383,0.0004747318000379501,0.0,42.0,3.4949852361506495,42.0,42.0,1.8258087849706601,40.0,84.0,82.0,0.06339340244760382,0.003669809189956134,0.015271290612453884,0.06391685533085713,0.0021537184078052832,0.018316370617330602
IND487001AAB,Narsinghpur_KndliDPP_D (Madhya Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.004780865806174694,0.13414543125489262,0.002260959688455394,0.0004744398635133569,0.0,8.0,1.626289983164983,8.0,20.0,1.8602036200514462,20.0,28.0,28.0,0.02164652766503545,0.014467994921576497,0.015258197193206476,0.029741854273028383,0.0007006071929005138,0.014966839814039172
IND785612AAB,Bokakhat_MlnprDPP_D (Assam),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,0.011955312523267885,0.1489339765992278,0.007585955027844249,0.00047439920510897985,0.3333333333333333,11.0,2.063660317072926,11.0,27.0,5.717111813953744,27.0,38.0,38.0,0.029377430402548105,0.036179513896646545,0.015256373654561624,0.03774055368647497,0.0009600913384192226,0.02421705228244554
IND506164AAA,Parkal_AmbedDPP_D (Telangana),1,0,0.0007396449704142012,0.0007396449704142012,0.0,0.0,0.09195400941028044,5.789774932884517e-06,0.00047381005415379757,0.0,0.0,0.0,0.0,3.0,2.4505173189383718,3.0,3.0,3.0,0.002319270821253798,0.0,0.015229950100787525,0.0,5.189682910374176e-05,0.0038178668910176295
IND201001AAA,Ghaziabad_Patel Nagar (Uttar Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.14849870925407663,0.009263473956570074,0.0004735660602281192,0.0,7.0,2.4403453689167978,5.0,6.0,1.308177933177933,4.0,13.0,9.0,0.006957812463761394,0.0,0.015219006917959752,0.04462943084537217,0.00031138097462245055,0.012792914093488861
IND000000ACS,BLR_HSR_Layout_PC (Karnataka),4,0,0.0029585798816568047,0.0029585798816568047,0.0,0.0,0.16844570770162948,0.054510856410475476,0.00046952741012855483,0.5,0.0,0.0,0.0,25.0,1.8275259151476544,21.0,25.0,21.0,0.016234895748776585,0.0,0.015037872546298424,0.0,0.0006227619492449011,0.0038840205264235863
IND247554AAA,Deoband_Ramvlg_D (Uttar Pradesh),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0006049649832033252,0.1306016778945963,0.0018850150288165018,0.00046907205136086333,0.0,56.0,1.4535656876501128,42.0,24.0,5.71575616412573,22.0,80.0,64.0,0.04947777752008102,0.0018307625981496742,0.015017449602435281,0.02658304441759462,0.0020499247495977995,0.01012172314339969
IND516227AAA,Badvel_Sidrd_D (Andhra Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0018132525107415502,0.09399830938292476,1.5710992947371034e-05,0.00046900278458040015,0.0,16.0,2.144242344376292,16.0,4.0,1.7240993788819876,3.0,20.0,19.0,0.014688715201274053,0.00548731739825495,0.015014342971643583,0.03921425083636313,0.0004930198764855467,0.013615600974869864
IND764059AAA,Nabarangpr_PhdofDPP_D (Orissa),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0024236922901729597,0.11793727276542333,0.000609373374327556,0.00046855039635605885,0.0,6.0,2.845238095238095,6.0,35.0,4.270215419501134,34.0,41.0,40.0,0.03092361095005064,0.007334647983718196,0.014994053257322481,0.052034174517851355,0.0010379365820748353,0.016930062328617226
IND465669AAB,Narsinghgarh_Central_D_1 (Madhya Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0024297145660238527,0.1583454900096707,0.01857931539356829,0.0004684424729979447,0.0,22.0,1.591886371204553,21.0,39.0,2.6224001462559814,39.0,61.0,60.0,0.04638541642507596,0.0073528727697631255,0.014989212870267981,0.02911267545253194,0.0015569048731122529,0.012454724752112928
IND721134AAB,Kolaghat_Central_DPP_2 (West Bengal),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0018384365733907385,0.11878453038674032,0.0003508446636815506,0.00046769310533757697,0.3333333333333333,36.0,1.825729300729301,33.0,34.0,1.315116719899741,17.0,70.0,50.0,0.0386545136875633,0.005563530139897381,0.014955603560979545,0.033389232772996935,0.0017904406040790907,0.012722071114624176
IND274402AAA,Kushinagar_JiswlDPP_D (Uttar Pradesh),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,4.106097171063293e-06,0.0025603095129722348,2.0048184615696127e-09,0.00046757333968319427,0.3333333333333333,6.0,3.2611865258924086,6.0,6.0,2.246833581072712,5.0,12.0,11.0,0.008503993011263925,1.2425990485178783e-05,0.014950232044255293,0.05964110669949072,0.00028543256007057966,0.015727214959645897
IND484001AAA,Shahdol_Sohagpur_D (Madhya Pradesh),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,0.002423144810550151,0.11542195233415675,0.0003021788408016927,0.0004666557911532037,0.3333333333333333,21.0,1.571947368363944,14.0,8.0,2.451941287878788,8.0,29.0,22.0,0.01700798602252785,0.007332991184986839,0.014909079784873738,0.02874802774334493,0.0007265556074523847,0.012188733531123291
IND460001AAA,Betul_PatelWrd_D (Madhya Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.001220879558862819,0.11481397407206834,0.00026487693299109626,0.000466083463646912,0.0,84.0,1.9229305877525538,72.0,80.0,1.9345593096731792,80.0,164.0,152.0,0.11750972161019242,0.0036946611709264914,0.014883410766592647,0.035166865632894534,0.0042295915719549534,0.01289327554244233
IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.09752650355042204,2.307287047287539e-05,0.0004652730406225735,1.0,24.0,1.2160760281896716,7.0,33.0,1.2594435629715872,27.0,57.0,34.0,0.02628506930754304,0.0,0.014847063110401964,0.022239795110188035,0.0014531112149047693,0.008450347042619053
IND431112AAB,Sillod_ZebaTWR_D (Maharashtra),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0,0.13406677664846936,0.003308606636350993,0.00046519453200303027,1.0,88.0,2.8828810709492525,87.0,78.0,2.0683817544111665,77.0,166.0,164.0,0.12678680489520763,0.0,0.014843541981034384,0.05272259534660513,0.004281488401058695,0.01511170224479136
IND110039AAA,Delhi_Barwala (Delhi),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.14806597867829982,0.008767475334408423,0.00046393250363261756,0.0,6.0,3.6996003996003997,5.0,7.0,1.7016352694924122,6.0,13.0,11.0,0.008503993011263925,0.0,0.014786939722790191,0.0676588905375986,0.00031138097462245055,0.01729078923314176
IND282001AAA,Agra_Idgah_P (Uttar Pradesh),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,0.0,0.1626829509597755,0.033814117186344264,0.0004636341413789727,1.0,122.0,1.7623926222525292,97.0,131.0,2.061846961974211,123.0,253.0,220.0,0.17007986022527852,0.0,0.014773558108139481,0.032230921351974855,0.006539000467071462,0.011447373890844135
IND586101AAA,Bijapur_KirtiNgr_D (Karnataka),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0003022087517902584,0.09324126315586277,1.2419985575678504e-05,0.0004630000212099719,0.0,12.0,3.4567997203413867,12.0,27.0,1.9870414724675731,25.0,39.0,37.0,0.02860434012879684,0.0009145528997091585,0.014745117674940744,0.06321851244103052,0.0009860397529710934,0.016847283372433717
IND400102AAB,Mumbai_Jogeshwri_L (Maharashtra),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.16387807745849453,0.03190263018452472,0.00046090174221878627,0.0,58.0,4.07871370194507,55.0,98.0,2.753323235721195,95.0,156.0,150.0,0.11596354106268988,0.0,0.014651009386956208,0.07459217593443662,0.004022004255539987,0.019385588384734375
IND181201AAB,Akhnoor_ThthiCwk_D (Jammu & Kashmir),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.11170048244942085,0.00030063080665333427,0.0004584937896756808,0.0,24.0,4.563050144300145,24.0,21.0,3.8091209055494764,20.0,45.0,44.0,0.0340159720450557,0.0,0.014543012170031485,0.08344979913617794,0.0011417302402823187,0.02055405891779992
IND458664AAA,Neemuch_KarjuDPP_D (Madhya Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0012126673645206927,0.10099420829238714,4.2702214078896814e-05,0.0004583065241582885,0.0,14.0,3.077949009440606,14.0,12.0,1.4504010850139462,8.0,26.0,22.0,0.01700798602252785,0.003669809189956134,0.014534613269163508,0.05629002935899388,0.000648710363796772,0.016305834478333652
IND415605AAA,Chiplun_LxmiNiws_D (Maharashtra),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.002423144810550151,0.10509060672134413,0.00010402457844798404,0.0004567165107610909,0.0,32.0,2.2285734872012046,31.0,60.0,1.2046343555029528,34.0,92.0,65.0,0.05025086779383228,0.007332991184986839,0.014463300808184145,0.04075651241734837,0.0023613057242202504,0.014805935745105154
IND148101AAA,Barnala_DC (Punjab),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006082498609401759,0.12947388877347935,0.0022471992656304444,0.00045658531071136996,1.0,5.0,1.1454545454545455,3.0,24.0,1.2114440419569812,13.0,29.0,16.0,0.012369444380020255,0.001840703390537817,0.014457416456239247,0.020948258010533998,0.0007265556074523847,0.008593563024345323
IND421301AAA,Mumbai_Kalyan West _Dc (Maharashtra),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.12107673753491528,0.001225891183591652,0.00045582750523448084,0.0,29.0,2.867694183211425,18.0,34.0,4.915849673202614,33.0,63.0,51.0,0.03942760396131457,0.0,0.014423428708968783,0.052444855087097245,0.0016088017022159945,0.014416588535104843
IND713364AAB,Rupnarayanpur_Salanpur_D (West Bengal),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006049649832033252,0.11836463702547663,0.00039719701354103533,0.0004549557385350538,0.0,52.0,2.242698380482936,51.0,6.0,3.865468409586057,6.0,58.0,57.0,0.04406614560382216,0.0018307625981496742,0.014384329775056924,0.041014830750460016,0.0014790596294566403,0.01273562742909995
IND144040AAA,Nakodar_ChowkDPP_D (Punjab),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.001209382486783842,0.11196028281256676,0.00033540636200052684,0.0004545728204992457,0.6666666666666666,18.0,1.8785556806454637,13.0,32.0,2.151442772832817,30.0,50.0,43.0,0.03324288177130444,0.003659868397567991,0.01436715581442553,0.03435533015384685,0.0012714723130416731,0.011998103386132884
IND802101AAA,Buxar_Sarswati_D (Bihar),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0012159522422575432,0.15042821550918717,0.009666265921914411,0.00045376608168663774,0.6666666666666666,17.0,2.8538546788253205,17.0,24.0,3.1473971479567595,23.0,41.0,40.0,0.03092361095005064,0.003679749982344277,0.014330973395965384,0.05219175599227198,0.0010379365820748353,0.015516594357681207
IND821109AAA,Mohania_Bhabua_D (Bihar),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0012159522422575432,0.1504529610619934,0.009666265921914411,0.00045376608168663774,0.0,24.0,5.337934757236227,24.0,18.0,2.0032741332741333,18.0,42.0,42.0,0.03246979149755317,0.003679749982344277,0.014330973395965384,0.09762101427919033,0.001063884996626706,0.024607635697975253
IND577522AAA,Challakere_Shivangr_D (Karnataka),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.00361610290864974,0.11932205483311911,0.0005361687728411276,0.0004519926233092766,0.0,80.0,2.2793462633557575,77.0,30.0,1.6349079732903262,26.0,110.0,103.0,0.0796282981963804,0.010943155620614115,0.014251433386078052,0.041685053160424826,0.002828377186153926,0.016295648883050202
IND843329AAB,Sheohar_Ward9DPP_D (Bihar),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.1473266028182761,0.0065094877251765685,0.0004513832496280503,1.0,13.0,3.050629779577148,13.0,39.0,1.2613244491813271,27.0,52.0,40.0,0.03092361095005064,0.0,0.014224102838460722,0.055790410864222706,0.0013233691421454148,0.014978781710888804
IND852111AAA,Simrahi_Bazar_D (Bihar),2,4,0.004437869822485207,0.0014792899408284023,0.0029585798816568047,2.135170528952912e-06,0.09622341402376201,2.673208866596915e-05,0.00045120620931679144,0.5,90.0,3.2632719455470807,86.0,30.0,3.359296525627795,30.0,120.0,116.0,0.08967847175514686,6.4615150522929665e-06,0.01421616254040369,0.05967924519146289,0.003087861331672635,0.016109723469996333
IND400015AAB,Mumbai_CotnGren_M (Maharashtra),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,0.0,0.16405444848356196,0.04173037016607541,0.00045094667990939314,1.0,100.0,3.0220392554641777,92.0,143.0,2.8152568391204755,135.0,243.0,227.0,0.17549149214153736,0.0,0.014204522587702217,0.05526754273457796,0.006279516321552753,0.0158605424581517
IND509324AAA,Kalwakurthy_VidyaNGR_D (Telangana),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.13658953857465023,0.0034019058395662965,0.00045092248192158893,1.0,20.0,2.0464328808446455,16.0,18.0,1.9631598058326647,18.0,38.0,34.0,0.02628506930754304,0.0,0.014203437302468704,0.0374254955461043,0.0009600913384192226,0.01122797670252188
IND382721AAA,Gandhinagar_Kalol_DC (Gujarat),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0,0.127382110069061,0.001779862369617014,0.00045070750961178973,1.0,66.0,2.1820089183830236,54.0,32.0,1.6517291685030655,28.0,98.0,82.0,0.06339340244760382,0.0,0.01419379574568609,0.03990493205073903,0.0025169962115314756,0.012032834588875623
IND723131AAA,Manbazar_Central_DPP_1 (West Bengal),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0012159522422575432,0.11865640247740764,0.0004511473747941228,0.00044877761644971357,1.0,12.0,1.3971203975236233,12.0,11.0,2.2634629017904278,4.0,23.0,16.0,0.012369444380020255,0.003679749982344277,0.01410723960027407,0.025550763821440597,0.0005708651201411593,0.010039048182205365
IND222125AAB,Badlapur_Bhaluahi_D (Uttar Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,3.2848777368506348e-06,0.08785839449424791,2.786771620776664e-06,0.00044855861041174616,0.0,2.0,2.65625,2.0,14.0,2.036514210427254,12.0,16.0,14.0,0.010823263832517725,9.940792388143027e-06,0.01409741712986953,0.048577929662324625,0.0003892262182780632,0.013321264735923771
IND411048AAA,Pune_East_D_8 (Maharashtra),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.13385095130921382,0.002950493835185189,0.00044736089421345106,0.0,4.0,4.428571428571429,3.0,12.0,25.283272283272282,11.0,16.0,14.0,0.010823263832517725,0.0,0.014043699287110589,0.08099043063029585,0.0003892262182780632,0.01978685619149243
IND403702AAA,Canacona_CharRsta_D (Goa),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0018849182314552946,0.13519638585304625,0.0038623929969800316,0.0004470389452983958,0.6666666666666666,99.0,2.13763264903413,99.0,18.0,1.8625170602344516,18.0,117.0,117.0,0.09045156202889812,0.0057041942831904,0.014029259805353585,0.0390933716587929,0.003010016088017022,0.01392446049981702
IND140001AAA,RoopNagar_ChotiHvl_DC (Punjab),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006082498609401759,0.12914481082968907,0.0018831273158211473,0.00044631595714356024,0.0,38.0,1.6659369858198596,37.0,42.0,1.8807664040583296,31.0,80.0,68.0,0.05257013861508608,0.001840703390537817,0.013996833622862845,0.030466925070690723,0.0020499247495977995,0.010646824556461652
IND603001AAA,Chennai_Chnglptu_DC (Tamil Nadu),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006082498609401759,0.1304154499209836,0.001963208001873832,0.0004450753479883396,1.0,49.0,1.5036945947210054,36.0,48.0,2.323554743867244,46.0,97.0,82.0,0.06339340244760382,0.001840703390537817,0.013941192021271158,0.0274998099787199,0.0024910477969796044,0.010127715747145927
IND123401AAB,Rewari_YuktiDPP_D (Haryana),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.002420954892058918,0.12389644409318043,0.0007305443113307936,0.0004444035773875455,0.0,39.0,2.3304101584034695,39.0,26.0,1.9305933809779963,26.0,65.0,65.0,0.05025086779383228,0.007326363990061411,0.013911062957679212,0.042618917932909374,0.0016606985313197364,0.01489791642878712
IND423301AAB,Satana_ThrbadRD_D (Maharashtra),1,0,0.0007396449704142012,0.0007396449704142012,0.0,0.0,0.0029585798816568047,6.009701338590646e-08,0.00044412698031071366,0.0,0.0,0.0,0.0,14.0,1.641888494528246,14.0,14.0,14.0,0.010823263832517725,0.0,0.013898657516138065,0.0,0.00033732938917432144,0.0035421302568693805
IND415003AAA,Satara_DC (Maharashtra),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.001732167706665011,0.14094676379963908,0.007296035884284825,0.0004424737363352525,0.3333333333333333,24.0,1.3048943851625696,19.0,47.0,1.9194948218241423,47.0,71.0,66.0,0.05102395806758356,0.005241936209751136,0.01382450914940277,0.023864119589341985,0.0018163890186309616,0.01042690668235818
IND787057AAA,Dhemaji_WardNo3_D (Assam),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0018214647050836768,0.0013313609467455621,4.268732757680089e-14,0.00044233757306049197,0.0,10.0,2.292277591973244,10.0,24.0,4.03151800966923,24.0,34.0,34.0,0.02628506930754304,0.005512169379225308,0.013818402195690747,0.04192154338989143,0.000856297680211739,0.013939428045672178
IND000000AAL,Pune_PC (Maharashtra),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.1597281785357768,0.02400728034025209,0.00044204535053630036,0.0,37.0,2.9577617095678614,35.0,37.0,2.758619607690815,32.0,74.0,67.0,0.05179704834133482,0.0,0.013805295949296576,0.05409202457799703,0.0018942342622865743,0.014648575755380864
